performance_id,campaign_id,channel_id,customer_id,date_id,impressions,clicks,conversions,spend_usd,revenue_usd
473,1296,2,10840,600,599,933,481,2495.82,4447.08
474,1385,1,11782,595,4668,1197,469,791.53,2733.62
475,1703,7,11498,181,8571,1584,139,3640.51,5885.41
476,1720,2,11382,573,4470,1714,57,1074.77,5826.17
477,1828,1,11884,484,2367,123,351,3262.41,3985.63
478,1121,3,10692,3,2405,4976,106,4950.56,1183.1
479,1564,6,11162,474,9081,2800,138,345.14,9776.12
480,1512,5,11447,518,9483,3357,36,3533.93,7557.85
481,1218,7,10795,217,7050,1301,56,3034.84,7960.9
482,1119,1,11514,301,664,3209,265,4104.41,9511.82
483,1363,6,10608,354,2347,3425,116,694.47,4112.73
484,1751,3,11073,440,2687,544,263,3345.76,2341.64
485,1257,3,11176,130,1658,2616,246,98.09,8081.32
486,1742,5,10742,580,7378,2467,101,1325.48,5639.41
487,1908,2,10116,540,1951,3431,461,582.66,1623.43
488,1630,3,10732,277,8257,4238,42,3414.17,5408.17
489,1464,8,11412,699,8752,1725,213,2845.33,4317.49
490,1934,2,10180,80,5134,4046,388,2215.01,5135.81
491,1292,4,10961,587,1128,3176,211,2981.13,4230.92
492,1659,8,11409,641,3130,780,467,569.96,5673.52
493,1374,7,11728,377,5077,1072,438,682.14,579.35
494,1377,8,10064,49,4445,2205,365,183.82,1799.06
495,1746,3,11295,449,4020,2635,63,363.38,463.14
496,1769,2,11008,477,7654,2833,351,1361.72,6669.65
497,1235,7,11944,76,9510,480,62,2908.72,3213.82
498,1920,7,11881,201,5139,3483,84,4105.71,216.68
499,1741,8,11015,9,7954,1097,347,3941.74,1891.82
500,1229,5,10418,676,8078,859,415,848.86,5656.25
501,1497,6,11573,708,4617,4468,277,1676.85,2584.26
502,1225,3,10707,82,8249,4144,310,3850.66,9042.36
503,1298,1,10564,306,975,1494,362,2001.88,1555.57
504,1418,5,10545,244,3909,1644,106,4081.57,8211.62
505,1991,2,10044,21,3884,482,119,2295.44,1116.19
506,1468,3,10362,307,7493,3840,62,3657.33,9722.96
507,1837,2,11770,158,8957,3970,158,4777.48,3053.97
508,1597,2,10503,683,4594,2197,290,4363.89,9454.99
509,1943,5,10724,421,5442,1371,14,2740.73,4564.9
510,1127,8,10316,625,9116,967,368,152.64,396.68
511,1294,2,11807,595,8172,3852,1,4896.33,3839.85
512,1242,4,10629,621,4212,1960,457,3732.7,6899.36
513,1689,8,10988,399,3821,1980,406,3954.21,2447.65
514,1667,7,11868,24,7659,2531,306,831.39,7652.39
515,1240,1,10184,598,5111,2767,189,2740.93,137.23
516,1312,6,10686,669,4415,3284,283,3955.91,9887.04
517,1924,1,11472,334,5457,1144,105,1108.14,9841.61
518,1323,8,10157,39,6207,2814,278,3092.24,1400.9
519,1276,1,11977,255,6398,4812,191,2083.69,199.65
520,1831,6,11446,382,4700,587,456,4906.51,1511.87
521,1477,2,10046,528,2767,1533,485,4595.97,4679.53
522,1813,6,10985,337,9035,3879,422,2170.19,3950.83
523,1351,6,11880,560,7017,4474,220,1316.12,2907.8
524,1005,5,11805,109,8370,3140,246,2521.95,562.46
525,1780,4,11260,440,2402,3732,78,1710.45,2255.53
526,1728,3,10333,494,4074,3961,248,3660.36,6291.94
527,1799,5,11338,513,8839,4358,84,3938.67,1103.16
528,1919,6,11523,639,6907,2540,23,1913.68,3758.35
529,1459,3,10319,604,9839,2705,341,470.1,372.78
530,1838,5,11021,269,1330,2439,248,1996.69,5040.43
531,1510,2,11535,392,3687,4844,250,2594.34,8601.98
532,1016,4,11678,192,9330,2222,312,2050.07,6201.63
533,1743,1,11207,302,8007,3265,283,4348.42,290.63
534,1082,6,11026,386,1468,3742,28,615.71,7816.07
535,1537,2,11275,200,4922,3348,462,2318.64,6804.23
536,1332,6,10058,645,8771,1712,370,1123.37,6477.43
537,1268,3,10222,228,3333,2381,39,1829.3,8497.01
538,1593,3,11272,383,9113,1476,409,1879.9,8759.54
539,1741,6,10484,219,4189,847,430,4643.7,2313.41
540,1888,3,11081,641,5342,187,427,4748.44,8941.83
541,1440,2,10609,210,6976,1861,394,4798.48,2500.28
542,1525,8,11350,661,2670,2228,460,4553.77,8493.06
543,1978,6,11920,646,2084,104,446,1268.14,6834.82
544,1333,6,11127,242,1609,172,216,1704.43,6313.01
545,1887,1,11409,132,3692,914,419,3005.22,5462.5
546,1066,8,11983,482,5259,4502,396,3961.23,2855.29
547,1001,1,10541,659,7889,2386,118,1261.04,6879.29
548,1232,7,11392,103,272,3057,10,4787.44,1603.36
549,1922,4,11409,98,4990,595,28,1837.38,418.16
550,1425,5,10710,158,4474,2792,470,3055.72,5001.64
551,1696,1,10042,3,2438,2019,92,2777.39,4501.45
552,1754,3,10938,683,8151,3841,155,3027.9,7836.48
553,1288,2,10277,539,3368,4376,462,208.27,4220.41
554,1625,2,11082,426,2959,4237,499,3972.51,874.99
555,1527,7,10515,576,9299,1274,157,4191.77,7728.04
556,1181,4,11216,286,1606,405,324,696.63,5075.05
557,1877,4,11468,105,9083,1796,70,3911.76,5841.72
558,1177,2,11547,313,8378,4653,78,370.58,5123.13
559,1425,3,10899,178,1634,349,215,3868.83,5131.95
560,1334,3,11535,136,2314,1116,493,4944.88,6829.38
561,1943,4,11599,365,5633,1949,9,830.67,2241.2
562,1499,6,11284,215,5430,4269,107,2657.87,2712.88
563,1651,3,10614,519,5845,1305,29,1124.67,8748.91
564,1081,8,10979,540,863,1822,19,126.38,943.12
565,1626,4,10212,29,3585,4276,120,1881.49,4814.29
566,1533,2,11141,327,2880,724,301,4582.16,1166.33
567,1381,4,10782,729,8084,4959,144,2132.55,1269.15
568,1807,1,11148,608,9260,4014,322,196.92,1983.28
569,1106,7,10928,204,4998,2915,41,1999.95,1303.82
570,1316,2,11291,475,6419,2212,367,597.59,1859.46
571,1856,4,10180,548,586,4130,97,966.13,8980.58
572,1525,5,10672,453,4715,2141,467,3514.72,9380.65
573,1056,7,11976,710,9672,4242,114,1119.2,1807.95
574,1654,5,11132,628,4060,3813,23,1565.99,5028.79
575,1172,6,10719,12,9666,4147,93,2930.75,7381.99
576,1569,7,10947,4,8923,2979,412,1539.03,3545.77
577,1716,2,11534,53,7158,4596,91,298.42,4833.64
578,1095,2,11956,14,5292,2351,425,3383.39,4758.46
579,1782,8,11932,479,2895,1455,152,4328.46,3432.62
580,1064,3,11110,704,3966,146,262,2888.84,3358.43
581,1633,7,11578,288,234,2703,309,3877.0,7691.31
582,1512,4,10694,370,3934,1738,356,920.7,3486.1
583,1309,1,11645,253,7305,3320,166,2365.33,6205.75
584,1771,5,10334,38,4795,1827,377,3799.28,6962.02
585,1817,1,10785,24,2463,3824,456,2547.0,2950.97
586,1227,3,11042,193,2684,948,287,1013.14,3609.78
587,1127,3,10416,630,4491,1964,274,1217.57,8903.64
588,1197,1,11516,691,1888,4342,303,2459.69,623.22
589,1427,3,11186,318,5640,640,449,2397.42,513.58
590,1388,4,10400,504,2912,1758,381,4225.26,6026.25
591,1273,2,11825,167,2924,4604,3,2670.35,3627.14
592,1610,6,11922,401,7390,4248,7,992.98,7385.93
593,1405,2,11377,648,3394,4144,24,3598.71,7636.79
594,1085,5,11089,406,5894,2320,23,1685.13,1228.88
595,1162,3,11890,704,3146,4293,414,3731.88,8496.31
596,1994,8,11242,256,1232,2424,330,2254.92,2507.04
597,1486,2,10025,496,8266,3054,474,1104.54,8620.06
598,1927,7,11572,325,2873,2896,371,3188.89,3271.84
599,1833,2,11221,722,9442,4533,437,2614.91,6459.04
600,1307,2,10365,390,6988,3425,487,964.48,7225.84
601,1127,1,11351,442,7222,4248,163,2619.76,797.39
602,1893,8,11825,706,6155,1207,450,4275.44,8825.32
603,1096,7,10874,87,7758,463,332,4087.9,7593.23
604,1255,4,10412,246,2222,2457,149,3492.4,3531.6
605,1656,3,11465,41,6647,252,5,3360.95,1563.63
606,1537,4,11575,245,4670,3300,183,3202.52,5978.0
607,1529,8,10398,7,160,92,301,2819.4,7405.08
608,1541,3,10630,359,7697,4423,65,4689.74,3823.7
609,1941,4,11812,408,3305,2820,20,703.86,9838.55
610,1790,8,11465,73,6332,996,281,1833.81,6923.38
611,1473,2,10971,214,7809,3066,263,4081.31,8483.06
612,1731,2,11856,168,6954,3966,388,4675.36,3850.19
613,1277,3,10371,328,4662,4631,441,1266.26,8488.9
614,1968,2,10549,72,2721,702,320,1075.93,542.52
615,1914,2,11436,90,2200,3131,416,3884.06,6588.2
616,1198,8,10888,355,4200,2209,6,4691.86,2661.92
617,1498,8,10015,136,443,1949,345,3635.42,5160.14
618,1545,7,11847,358,7381,3355,231,2477.1,8710.01
619,1024,4,11031,344,174,4466,158,4313.82,1167.16
620,1947,2,10396,499,1007,725,399,1938.55,9750.02
621,1348,5,11819,48,4827,129,317,1781.22,5576.42
622,1325,4,11408,633,1228,4883,337,3248.15,7369.46
623,1808,8,10582,357,4910,2548,113,3160.87,2804.37
624,1702,7,11889,673,1259,4947,103,249.03,5539.01
625,1956,4,11550,375,9733,2980,46,3587.86,7332.25
626,1056,3,10774,422,3607,1289,211,1791.67,5935.07
627,1381,1,11301,552,3521,796,127,2175.16,4710.05
628,1245,3,10412,508,2821,3322,449,3866.96,7010.21
629,1251,4,11467,173,9357,3715,373,4411.19,6925.84
630,1304,3,11217,694,7621,2521,75,4122.93,1574.43
631,1582,4,10592,601,517,3331,240,526.62,7718.97
632,1946,5,11909,6,4897,2676,301,694.16,9498.73
633,1867,8,11217,419,6412,4014,68,2769.33,9078.24
634,1615,6,11432,135,9751,4120,75,4874.2,3606.28
635,1504,6,11562,310,5482,1929,483,1485.98,933.76
636,1235,3,10604,449,4482,121,125,458.6,3669.03
637,1455,2,11138,228,573,2856,136,4155.55,590.32
638,1822,5,11777,432,6998,3686,312,1641.67,6410.62
639,1927,2,10128,237,4162,1486,9,1212.54,4972.54
640,1834,4,10712,304,8003,1141,220,2991.33,2102.25
641,1058,5,11071,506,1106,1693,23,2755.87,889.68
642,1811,3,11709,729,6789,2730,166,340.64,5767.65
643,1115,3,10435,570,1207,3481,65,2875.53,6512.59
644,1118,3,11749,104,1274,1488,383,3951.96,9693.89
645,1685,2,11845,295,5264,1305,60,3488.41,8696.62
646,1292,7,10137,423,2875,2836,180,2843.79,6298.15
647,1523,1,11103,682,337,3549,234,1562.77,2467.67
648,1361,4,11367,141,5798,4451,464,3328.07,7567.45
649,1193,2,11816,383,8195,3850,6,4766.66,8796.09
650,1616,4,10296,32,4581,2758,344,3527.73,876.12
651,1049,8,10231,219,2512,1169,337,1493.73,478.76
652,1760,2,11535,286,4358,547,269,947.61,5537.33
653,1923,7,11835,493,8394,2186,415,1309.4,174.94
654,1790,8,11792,631,9163,3271,128,488.63,423.54
655,1627,5,11562,72,8432,4775,362,2736.68,2831.69
656,1374,3,11274,169,1836,1187,297,4134.52,2227.18
657,1139,1,10797,72,4784,240,367,4393.87,4260.01
658,1930,1,10011,67,7308,986,67,1853.5,366.95
659,1770,1,10510,35,6012,1346,372,3365.47,1129.81
660,1506,5,11862,391,1474,4399,180,2149.47,5670.27
661,1525,7,11276,662,6941,2900,424,2749.93,1250.57
662,1139,1,11744,578,2344,2884,320,4056.25,2369.03
663,1213,5,10953,478,6380,3544,426,697.23,3129.51
664,1839,2,10531,664,2333,321,201,424.83,9221.71
665,1935,1,11060,124,5544,2543,380,4859.51,146.61
666,1970,8,11405,617,3801,4269,43,1979.85,8115.87
667,1973,7,11422,165,474,2372,351,2967.04,2940.76
668,1782,6,11071,676,821,251,301,1304.29,3831.51
669,1879,3,11190,617,8279,1734,244,1335.97,6697.23
670,1079,1,11595,59,2620,3784,468,1242.09,8331.66
671,1898,4,10201,41,4348,4046,188,2808.7,3236.74
672,1643,7,10036,401,9711,1804,82,3323.58,1044.04
673,1599,8,10047,438,5619,1697,440,3044.89,4521.94
674,1384,2,10866,695,1937,204,442,178.05,1972.75
675,1950,8,11581,691,9953,698,294,1907.91,3434.54
676,1499,7,10170,386,4209,1622,409,81.84,8627.62
677,1149,2,11096,124,284,3518,24,975.33,9804.72
678,1441,7,11761,337,7385,2056,58,1038.14,9202.23
679,1105,1,11150,720,3161,1821,453,2942.39,7823.89
680,1945,1,10217,538,8049,3569,391,734.37,4977.62
681,1991,2,10215,395,1176,950,254,869.03,9201.89
682,1368,6,11310,343,4261,1313,235,2929.05,3555.7
683,1959,3,10244,338,2926,3713,469,444.76,7498.16
684,1705,1,10038,634,6547,2650,459,4412.11,1668.24
685,1751,5,10436,652,2163,957,209,1021.44,7262.05
686,1961,3,11689,606,1872,3073,179,4122.49,5134.27
687,1624,8,11275,397,8269,501,96,3933.43,1465.74
688,1847,2,10461,240,5705,3710,493,64.24,1630.75
689,1550,8,10716,486,7826,4774,62,1282.44,7460.26
690,1526,4,11305,500,6497,941,332,1149.18,6046.67
691,1167,8,10603,635,5623,1106,229,3706.4,8845.26
692,1069,6,11158,259,9944,1753,439,3300.38,2975.01
693,1907,8,10817,649,1515,367,292,1712.66,8454.61
694,1463,2,11266,492,5829,1758,320,2213.04,2149.74
695,1957,8,10915,20,1363,3186,393,3399.68,4158.71
696,1770,3,11097,242,7734,1146,407,2141.38,329.99
697,1805,5,11288,126,9503,3661,200,4756.57,5769.55
698,1411,7,10507,428,8894,3318,489,1713.01,2534.76
699,1507,3,10112,217,1060,3392,407,1256.48,894.44
700,1528,4,11296,224,8626,2602,303,4920.49,9200.71
701,1521,5,10679,419,5854,1625,405,4881.21,3768.3
702,1492,7,10054,731,1742,1821,346,4471.99,8741.76
703,1127,7,10653,38,9167,2273,38,4968.16,3758.0
704,1700,4,11990,30,4730,2087,341,4469.18,8765.94
705,1483,1,11055,459,6772,1272,481,620.43,201.38
706,1932,1,10652,652,6163,4472,246,1763.52,3408.78
707,1242,5,10036,72,5801,1387,45,443.28,1916.21
708,1071,8,10744,126,3101,3110,468,2980.84,4741.3
709,1377,1,10201,642,7828,3542,45,403.76,3199.4
710,1188,1,11543,583,7185,1812,27,3716.96,3171.88
711,1367,1,11022,143,488,2025,226,1841.25,2709.37
712,1971,2,11904,477,6871,2802,371,3207.28,1613.37
713,1717,5,10093,188,611,339,172,4671.25,5916.4
714,1897,7,10502,297,2648,1817,179,1044.04,1347.11
715,1750,1,11133,375,7525,3855,192,461.81,954.25
716,1732,3,10826,632,5527,1238,37,4797.35,9745.72
717,1954,6,11884,239,6773,182,426,174.63,8759.08
718,1205,5,10959,234,4807,4334,119,2308.58,7152.74
719,1527,4,11768,148,4157,415,77,4084.48,7642.66
720,1905,7,10302,361,3525,3147,437,3357.19,6762.34
721,1893,7,11208,431,7402,3711,393,2661.4,9840.67
722,1183,2,11155,148,8389,4134,313,4234.48,5544.99
723,1199,6,11445,224,5243,3930,153,4375.17,1813.83
724,1741,3,11095,538,8796,34,369,895.97,375.86
725,1533,6,10025,459,3379,4858,98,4306.18,9773.86
726,1106,1,10624,111,105,4084,184,289.36,7778.47
727,1655,6,11271,240,5774,1043,363,4335.6,9976.88
728,1743,2,10196,33,574,4726,133,192.9,1972.69
729,1963,7,10920,260,2335,1123,298,349.98,784.02
730,1052,7,11477,21,9506,1392,492,1669.93,2222.01
731,1595,8,11266,629,8362,2771,161,870.65,9973.17
732,1873,7,10971,432,3405,3660,401,4271.78,1432.67
733,1861,2,11537,346,4825,4172,426,105.44,2794.14
734,1277,6,10340,44,8164,2331,125,2985.55,255.53
735,1979,5,11716,646,872,2138,20,1905.44,5391.83
736,1496,3,10379,494,2951,4799,134,4065.77,7557.79
737,1082,2,11531,678,6624,4365,138,4688.49,3485.61
738,1934,8,10214,678,3359,4734,479,4988.0,5219.17
739,1437,1,11291,32,3415,1932,101,1588.97,1112.38
740,1158,3,10223,695,3433,3053,294,4371.1,8521.05
741,1331,1,11946,272,5811,1197,82,1388.49,4602.43
742,1130,4,10266,573,1835,4619,451,4429.31,2156.28
743,1675,7,11620,93,1828,2535,194,3196.95,4701.74
744,1529,5,11413,522,6006,3393,237,3372.57,9334.69
745,1259,7,11460,78,1450,65,409,260.21,7725.43
746,1521,8,11769,503,3112,4358,102,2864.69,1547.59
747,1339,4,10269,423,6482,4128,423,3340.87,698.54
748,1220,5,11850,712,9400,3447,383,2409.63,7896.36
749,1137,6,11637,28,7411,3547,167,1588.01,1041.56
750,1900,4,10579,42,8708,3539,260,4312.18,9395.14
751,1122,3,10173,630,985,4858,222,4954.05,1636.88
752,1344,1,10856,414,5779,2853,325,1214.89,8160.29
753,1828,6,10756,6,5687,1726,257,2114.5,9609.65
754,1277,5,11935,296,6091,2628,99,196.39,9371.34
755,1523,3,10822,446,3154,3551,483,3998.05,3225.72
756,1829,6,11748,671,1707,4191,40,4906.11,3431.99
757,1808,5,10885,109,2930,976,449,3109.51,9779.67
758,1207,8,11072,224,4818,4302,216,3388.91,1442.32
759,1943,2,11582,336,6999,2154,155,4638.8,726.64
760,1758,1,11940,526,9922,979,340,4843.49,6562.28
761,1419,4,10392,93,5640,4541,276,1808.79,1177.39
762,1613,7,11692,325,3322,609,329,547.56,2284.24
763,1227,8,11382,711,3160,4483,350,2169.79,8178.92
764,1299,7,10614,468,9112,1313,350,3685.62,4326.07
765,1135,4,11631,179,9822,1232,90,2632.32,1936.97
766,1172,1,10081,311,6147,2627,0,1095.07,5921.35
767,1087,1,10016,391,6625,1022,359,2788.41,2782.91
768,1721,7,11337,638,8882,4816,152,3344.07,2039.02
769,1968,4,10904,403,9607,778,74,4144.76,9863.08
770,1524,3,11665,641,9813,663,67,444.27,8018.85
771,1960,8,11580,403,9095,1844,460,2765.02,5807.23
772,1824,4,10263,106,9488,2825,435,476.13,3399.4
773,1571,2,10797,152,3316,1243,374,4293.86,6167.4
774,1561,3,10796,373,3010,4607,48,2208.91,4780.97
775,1651,2,10851,515,7496,24,152,4251.19,5863.46
776,1458,4,11630,66,6607,364,322,2345.55,2016.62
777,1759,1,10731,433,6969,3597,127,2244.65,8926.43
778,1738,7,11317,492,8799,2725,327,3998.4,5522.63
779,1395,5,10017,458,9223,3593,266,2548.89,881.3
780,1251,2,11234,461,153,2124,452,2784.86,7282.7
781,1558,6,11497,27,4083,4197,1,2167.84,559.37
782,1408,8,11457,149,7673,4504,118,3176.86,973.7
783,1741,1,11896,507,2107,1072,361,197.97,4487.77
784,1798,7,11315,53,7130,4292,27,1496.94,5689.37
785,1972,7,10232,274,9099,4081,271,3260.71,3663.62
786,1250,7,11056,648,3291,2425,436,4712.93,4591.23
787,1074,1,10501,220,9561,259,117,1076.81,4324.28
788,1323,4,10786,710,3936,993,400,191.78,4438.7
789,1967,8,11789,652,2167,1512,397,3048.41,8652.87
790,1254,4,11584,213,5415,4066,84,2457.8,7031.02
791,1471,6,11566,721,5025,4266,129,3997.6,2279.68
792,1535,8,11878,510,5741,3401,439,1264.63,3130.76
793,1824,1,11468,297,5014,2949,224,4576.88,9390.93
794,1947,3,11261,101,4299,3787,195,1397.51,1808.83
795,1833,2,11382,712,9540,1820,29,3335.15,7041.08
796,1267,5,10281,525,4871,2499,218,117.48,6421.17
797,1633,2,11703,382,3744,1966,386,3443.55,5962.13
798,1181,1,10662,16,918,4323,500,3045.65,2375.96
799,1838,5,11304,557,3769,4642,398,4600.1,8740.25
800,1593,7,11092,557,3971,1807,277,3709.36,9107.87
801,1275,4,11879,74,1223,2471,94,2067.39,7047.1
802,1397,7,10573,294,2895,1448,322,4748.03,1461.31
803,1735,2,10011,522,354,1058,317,3019.14,7514.33
804,1940,5,11758,9,2991,443,153,775.18,5373.7
805,1635,5,10799,578,6919,1104,328,4998.15,1475.5
806,1777,7,10796,672,6579,3304,372,623.98,964.26
807,1319,6,11685,310,438,4589,259,3887.08,8704.44
808,1275,3,10116,39,6867,3079,420,4659.11,4987.82
809,1943,7,11111,395,8410,3989,349,4073.8,8466.88
810,1434,8,10315,49,4717,2483,448,2369.75,5204.08
811,1055,7,10826,134,3138,4063,189,1229.8,1115.81
812,1950,7,10323,568,8721,2264,363,1181.85,5922.7
813,1614,5,10039,362,894,866,432,4206.42,7921.24
814,1791,1,11913,374,2080,571,15,1248.84,5849.83
815,2000,7,10446,244,2881,2394,396,4808.66,4592.91
816,1557,1,11466,74,9115,1991,456,3050.03,4742.38
817,1901,8,10164,716,3595,4705,249,3959.61,6465.07
818,1237,6,10270,585,1762,4521,481,92.42,4455.05
819,1459,3,10491,212,6021,679,181,954.73,1551.66
820,1357,3,10167,201,6870,1241,91,489.38,5056.35
821,1339,4,10689,64,1270,1083,491,2183.16,345.1
822,1048,8,10600,480,4353,1558,304,4841.0,532.54
823,1034,4,11663,466,3953,1607,437,775.03,5995.26
824,1425,5,11089,316,1966,3150,266,4895.84,5114.87
825,1336,4,10693,612,3991,4363,309,2110.13,7914.9
826,1609,4,10558,5,192,2252,162,4467.9,3083.01
827,1672,5,10995,349,2344,2206,125,1473.86,1187.73
828,1862,1,11978,719,5625,862,283,3373.31,2410.73
829,1535,7,11837,200,3751,4616,391,1654.77,4883.98
830,1435,6,11263,232,8974,4702,490,1212.79,3933.83
831,1176,5,10403,254,4323,3957,253,2509.45,6344.31
832,1372,6,11464,682,5310,3537,142,2582.64,2555.32
833,1694,1,10721,567,9939,3477,189,4097.44,5881.78
834,1353,4,10717,343,2585,2790,71,2064.09,6358.56
835,1289,3,11171,240,2019,744,12,1090.63,5449.3
836,1116,4,11417,588,6196,2960,365,3485.32,4587.73
837,1115,2,11855,372,5737,4523,419,2234.2,8995.36
838,1005,3,11415,253,5715,2650,306,3686.05,1744.47
839,1795,1,10502,326,6454,1484,316,924.72,8663.38
840,1448,5,10146,623,9366,2493,98,4860.02,3622.49
841,1054,1,11608,21,150,4999,368,3199.06,9118.68
842,1412,2,11926,95,603,4069,354,3333.3,8714.72
843,1297,3,11358,319,5087,2296,119,4113.17,3281.88
844,1936,8,10256,116,9516,3983,234,3081.43,6616.94
845,1196,8,11839,586,2647,2790,119,373.2,388.93
846,1919,2,10768,330,5801,3033,272,2655.55,9486.32
847,1226,7,11512,529,2860,1356,53,2161.05,5895.71
848,1195,7,10144,446,5016,2443,433,3104.26,9087.89
849,1230,8,11823,508,8515,143,281,1344.1,5401.24
850,1246,4,10261,414,2452,2371,408,4363.68,6967.18
851,1369,1,11478,207,1694,4279,349,1300.69,2453.28
852,1949,5,11763,710,2764,710,325,730.89,1353.62
853,1915,2,11284,151,1032,388,97,1695.65,3874.74
854,1658,1,11321,674,5097,3687,104,392.67,3307.82
855,1442,6,11889,704,6735,1292,106,1269.88,6127.17
856,1812,4,11162,160,8171,289,252,3896.71,6968.54
857,1095,4,11540,650,3496,1855,387,3100.67,2154.72
858,1472,3,11835,644,6403,2018,409,1521.07,8199.14
859,1360,8,10629,301,9920,2672,399,4473.93,6601.83
860,1590,6,10462,729,9608,441,275,2153.47,1482.72
861,1208,7,10997,636,9857,4880,326,1898.62,8784.52
862,1556,2,10856,79,118,3648,496,3198.94,5965.01
863,1704,1,10418,35,2905,4483,128,1852.62,1063.11
864,1314,8,10221,328,5451,4707,486,2424.17,3213.43
865,1083,5,11490,322,4773,3563,443,1852.77,1505.74
866,1020,1,10838,299,2936,146,317,4262.79,8184.32
867,1469,6,10883,637,867,3812,388,4909.02,7680.37
868,1753,1,10473,571,1469,1255,140,2702.3,4390.98
869,1563,6,10962,197,3365,3208,328,3523.82,8701.9
870,1444,3,10245,554,9867,3552,485,1853.47,2194.34
871,1266,7,11104,555,8286,1049,158,3215.81,7287.76
872,1001,6,10498,281,6169,4225,322,2922.97,9606.54
873,1448,5,11528,296,1693,319,169,2903.43,4741.39
874,1082,3,11339,680,9351,743,172,3621.28,246.28
875,1143,3,11893,316,6730,2279,296,334.55,5078.08
876,1506,2,11012,16,6836,2115,25,3632.98,3477.12
877,1867,3,11305,385,9140,3770,454,844.96,4482.31
878,1283,8,10412,692,7746,1989,90,2065.92,8527.22
879,1262,6,11918,364,4283,4378,120,3934.33,7899.45
880,1989,2,11047,154,6072,487,432,2415.58,7493.23
881,1056,1,11920,362,652,1858,85,2469.09,6045.09
882,1051,5,11074,713,4432,1264,69,224.77,4412.13
883,1861,2,11623,287,8270,1233,310,1221.22,999.41
884,1979,6,10185,541,5114,3500,370,961.91,3294.98
885,1840,2,10258,623,3861,3267,411,4919.53,484.4
886,1871,6,11661,163,8989,3946,318,4616.73,2559.33
887,1159,4,10246,263,1676,4770,408,4879.37,3002.24
888,1013,7,10826,508,8893,3004,187,2743.8,5069.49
889,1195,2,10271,574,5862,4318,127,4530.27,2921.75
890,1149,7,10904,518,489,2157,113,820.66,5365.08
891,1661,1,10478,431,9025,2822,265,2659.18,5729.3
892,1414,6,11582,706,506,4486,271,3666.9,1300.73
893,1153,4,10407,717,3326,4728,249,3865.02,4855.6
894,1504,8,10936,706,1427,2176,392,4881.92,5178.27
895,1639,7,10312,431,9783,1068,301,4258.62,5723.91
896,1257,7,10522,726,189,1434,484,4393.55,4382.71
897,1617,1,11128,490,3471,2631,5,2038.07,5025.42
898,1695,8,11467,8,9598,3817,209,1582.41,8779.81
899,1824,4,11393,246,9292,4474,29,1120.83,3905.44
900,1856,1,11495,696,3845,3242,143,4827.36,8654.54
901,1262,2,10186,4,7726,4677,493,4738.34,6772.55
902,1794,3,10407,227,8161,57,316,1517.81,9347.96
903,1309,3,11143,91,5191,2534,155,2087.73,6395.3
